,station,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
91,Seonjeongneung Station,1주,모카런던,와인비스트로,와인페어링,캐비아,알바리뇨,마르데프라데스,와인디너,선정릉역맛집,역삼동맛집,콜키지프리,,,,,,,,,,,,,,,,,,,,,
92,Seonjeongneung Station,1주,송화식당,선정릉역맛집,한정식맛집,건강메뉴,감사,장인맛집,행복하자,건강하자,꿈을,한발한발씩,난달라,platformbuisness,앱사업,언니들의수다,,,,,,,,,,,,,,,,,
93,Seonjeongneung Station,1주,개둥절,병주고약주는후라이언니,미운정,대인배,박따봉,joinvite,조인바이트,강남,삼성동,선정릉역,코엑스,강남맛집추천,선정릉역맛집,선릉역맛집,강남구청맛집,강남테라스브런치카페,강남분위기좋은카페,애견동반카페,애플망고맛집,애플망고빙수맛집,따봉코리아,참따봉,강남이탈리안레스토랑,강남스테이크맛집,강남파스타맛집,wine,와인,와인페어링,강남와인,와인콜키지,
94,Seonjeongneung Station,1주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Seonjeongneung Station,1주,옴니폴로,Apollo,beerflage,craftbeer,seoul,seoulfood,seoulfood,rawwine,,,,,,,,,,,,,,,,,,,,,,,
96,Seonjeongneung Station,1주,하타가야삼성점,hatagaya,하타가야,선정릉역카페,선정릉역맛집,삼성중앙역카페,삼성중앙역맛집,삼성동카페,삼성동맛집,선정릉공원,선정릉,커피,카페,감성카페,바리스타,펠트,펠트커피,커피맛집,디저트맛집,쿠키,마카롱,케이크맛집,카페라떼,밤부타워,밤부,bambu,쿠키,수제쿠키,비스코티,아이스티,피치블랙아이스티
97,Seonjeongneung Station,1주,omnipollo,trillium,beerflage,craftbeer,seoulfood,seoulfood,rawwine,,,,,,,,,,,,,,,,,,,,,,,,
98,Seonjeongneung Station,1주,아카라,akara,맛있는녀석들,논현,강남,논현이자카야,선정릉역맛집,이자카야,먹스타그램,불금,술스타그램,초밥,줄전갱이,아스파라거스요리,단새우,,,,,,,,,,,,,,,,
99,Seonjeongneung Station,1주,성장통,인내따봉,군자따봉,순수녀,뇌순녀,joinvite,조인바이트,강남,삼성동,선정릉역,코엑스,강남맛집추천,선정릉역맛집,선릉역맛집,강남구청맛집,강남테라스브런치카페,강남분위기좋은카페,애견동반카페,애플망고맛집,애플망고빙수맛집,따봉코리아,참따봉,강남이탈리안레스토랑,강남스테이크맛집,강남파스타맛집,wine,와인,와인페어링,강남와인,와인콜키지,
100,Seonjeongneung Station,1주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Seonjeongneung Station,1주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,Seonjeongneung Station,1주,joinvite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Seonjeongneung Station,1주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Seonjeongneung Station,1주,아도르,나에게선물,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Seonjeongneung Station,1주,먹방,먹스타그램,맛집,한정식,선정릉역맛집,선정릉,일상,데일리,daily,instadaily,l4l,f4f,선팔,맞팔,소통,선팔맞팔,food,instafood,점심,럽스타그램,짧은데이트,follow,followme,휴무,먹사,selca,selfie,,,,
106,Seonjeongneung Station,1주,HWAYO,화요,화요17,화요25,소주,joinvite,조인바이트,강남,삼성동,선정릉역,코엑스,강남맛집추천,선정릉역맛집,선릉역맛집,강남구청맛집,강남테라스브런치카페,강남분위기좋은카페,애견동반카페,애플망고맛집,애플망고빙수맛집,따봉코리아,참따봉,강남이탈리안레스토랑,강남스테이크맛집,강남파스타맛집,wine,와인,와인페어링,강남와인,와인콜키지,
107,Seonjeongneung Station,1주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Seonjeongneung Station,1주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Seonjeongneung Station,1주,스테이크솥밥,소고기,스테이크,버섯,솥밥,joinvite,조인바이트,강남,삼성동,선정릉역,코엑스,강남맛집추천,선정릉역맛집,선릉역맛집,강남구청맛집,강남테라스브런치카페,강남분위기좋은카페,애견동반카페,애플망고맛집,애플망고빙수맛집,따봉코리아,참따봉,강남이탈리안레스토랑,강남스테이크맛집,강남파스타맛집,wine,와인,와인페어링,강남와인,와인콜키지,
110,Seonjeongneung Station,1주,topplinggoliath,zeelander,beerflage,craftbeer,seoul,seoulfood,seoulfood,rawwine,,,,,,,,,,,,,,,,,,,,,,,
111,Seonjeongneung Station,1주,관상용,후안길,주문,최면,wine,와인,와인테이스팅,와인스타그램,운동하는남자,참자,벌써3주차,아직까마득,파스타,토마토파스타,아마트리치아나,맛스타그램,먹스타그램,joinvite,조인바이트,파스타맛집,스테이크맛집,선정릉역맛집,선릉역맛집,강남구청맛집,강남테라스브런치카페,강남분위기좋은카페,애견동반카페,,,,
112,Seonjeongneung Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Seonjeongneung Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Seonjeongneung Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
