,station,date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
183,Samseong Central Station,5주,삼성동맛집,삼성동이자카야,청담동맛집,삼성중앙역맛집,코엑스맛집,짚불훈연,일본요리전문점,짚불요리,제주도공수,부시리,콜키지프리,콜키지무료,란주쿠,제주도배낚시,만마린호,타다끼,와라야키,사바산도,,,,,,,,,,,,,,,
184,Samseong Central Station,5주,삼성동맛집,삼성동이자카야,삼성동하루,삼성동소개팅,삼성동데이트,코엑스데이트,이자카야하루,선릉역맛집,오마카세,선릉맛집,강남역하루,강남역이자카야,삼성역맛집,코엑스맛집,선릉역이자카야,삼성역이자카야,삼성동회식,선릉역회식,선릉이자카야,사시미,코엑스이자카야,삼성중앙역맛집,삼성중앙역이자카야,,,,,,,,,,
185,Samseong Central Station,5주,어버이날,스승의날,카네이션꽃바구니,미니꽃바구니,삼성중앙역꽃집,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Samseong Central Station,5주,비어플라주,beerflage,삼성동맥주,삼성동수제맥주,수제맥주,craftbeer,선정릉역맥주,삼성중앙역맥주,삼성역맛집,선정릉역맛집,삼성중앙역맛집,삼성동맛집,선정릉역카페,대관문의,크레프트비어,대관,맥주,와인샵,와인,seoul,seoulfood,seoulfood,바틀샵,네추럴와인,내추럴와인,rawwine,,,,,,,
187,Samseong Central Station,5주,koreanfood,푸딩쓰삼성,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Samseong Central Station,5주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Samseong Central Station,5주,삼성중앙역맛집,삼성동고기집,삼성중앙역삼겹살,코엑스근처맛집,삼성중앙역고기집,사람사는고깃집김일도,김일도고기집,사람사는고깃집김일도삼성코엑스점,삼성동고기집추천,,,,,,,,,,,,,,,,,,,,,,,,
190,Samseong Central Station,5주,삼성중앙역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Samseong Central Station,5주,삼성중앙역맛집,밀밭사이로칼국수,꼬막비빔밥,출근길,나르먹투어,광대고양이나르,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Samseong Central Station,5주,삼성동맛집,삼성동이자카야,삼성동하루,삼성동소개팅,삼성동데이트,코엑스데이트,이자카야하루,선릉역맛집,오마카세,강남역하루,강남역이자카야,삼성역맛집,코엑스맛집,선릉역이자카야,삼성역이자카야,삼성동회식,선릉역회식,선릉이자카야,사시미,코엑스이자카야,삼성중앙역맛집,삼성중앙역이자카야,,,,,,,,,,,
193,Samseong Central Station,5주,유해진도못잡은자연산돌돔,삼성동맛집,삼성동이자카야,삼성동하루,삼성동소개팅,삼성동데이트,코엑스데이트,이자카야하루,선릉역맛집,오마카세,강남역하루,강남역이자카야,삼성역맛집,코엑스맛집,선릉역이자카야,삼성역이자카야,삼성동회식,선릉역회식,선릉이자카야,사시미,코엑스이자카야,삼성중앙역맛집,삼성중앙역이자카야,,,,,,,,,,
194,Samseong Central Station,5주,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,선릉역맛집,선정릉역맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,
195,Samseong Central Station,5주,삼성동맛집,삼성동이자카야,삼성동하루,삼성동소개팅,삼성동데이트,코엑스데이트,이자카야하루,선릉역맛집,오마카세,강남역하루,강남역이자카야,삼성역맛집,코엑스맛집,선릉역이자카야,삼성역이자카야,삼성동회식,선릉역회식,선릉이자카야,사시미,코엑스이자카야,삼성중앙역맛집,삼성중앙역이자카야,,,,,,,,,,,
196,Samseong Central Station,5주,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Samseong Central Station,5주,하타가야삼성점,hatagaya,하타가야,선정릉역카페,선정릉역맛집,삼성중앙역카페,삼성중앙역맛집,삼성동카페,삼성동맛집,선정릉공원,선정릉,커피,카페,감성카페,바리스타,펠트,펠트커피,커피맛집,디저트맛집,쿠키,마카롱,케이크맛집,카페라떼,밤부타워,밤부,bambu,이벤트,명함이벤트,,,,,
198,Samseong Central Station,5주,바이트샌드위치,대량구매,bitesandwich,길동맛집,삼성중앙역맛집,샌드위치맛집,해독쥬스,착즙쥬스,bite,배달전문,,,,,,,,,,,,,,,,,,,,,,,
199,Samseong Central Station,5주,타코,멕시칸,삼성중앙역맛집,비야게레로,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Samseong Central Station,5주,배고프니까,빨리달라는눈빛,너무마시써,신났네신났어,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Samseong Central Station,5주,푿맂,좋아요반사,fooddiary,food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Samseong Central Station,5주,비어플라주,beerflage,삼성동맥주,삼성동수제맥주,수제맥주,craftbeer,선정릉역맥주,삼성중앙역맥주,삼성역맛집,선정릉역맛집,삼성중앙역맛집,삼성동맛집,선정릉역카페,대관문의,크레프트비어,대관,맥주,와인샵,와인,seoul,seoulfood,seoulfood,바틀샵,네추럴와인,내추럴와인,rawwine,,,,,,,
203,Samseong Central Station,5주,삼성동맛집,삼성동이자카야,삼성중앙역맛집,청담동맛집,일본식짚불요리,콜키지프리,콜키지무료,부처님오신날,봉은사맛집,란주쿠,코엑스데이트,이자카야맛집,제주도공수,instadaily,instapic,instafood,ranjuku,warayaki,sushi,foodie,foodstagram,winelover,nihonshu,naturalwine,organicwine,foodphoto,crwines,wine,calitro,,,,
204,Samseong Central Station,6주,비야게레로,타코,메히꼬갬성,삼성중앙역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,Samseong Central Station,6주,스시정식,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,선릉역맛집,선정릉역맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,
206,Samseong Central Station,6주,사이드에이,삼성중앙역맛집,삼성중앙역카페,삼성동맛집,삼성동분위기깡패,라자냐맛집,삼성동데이트,삼성동파스타,테라스카페,삼성동심야식당,,,,,,,,,,,,,,,,,,,,,,,
207,Samseong Central Station,6주,진대감,진대감삼성점,차돌삼합,이영자맛집,코엑스맛집,삼성동맛집,삼성중앙역맛집,삼성맛집,,,,,,,,,,,,,,,,,,,,,,,,,
208,Samseong Central Station,6주,비야게레로,삼성맛집,삼성역맛집,봉은사역맛집,삼성중앙역맛집,타코맛집,멕시칸맛집,타코스타그램,먹스타그램,맛스타그램,tacos,taqueria,mexicanfood,foodie,foodstagram,villaguerrero,,,,,,,,,,,,,,,,,
209,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Samseong Central Station,6주,마왕,핸드앤몰트,비어플라주,beerflage,삼성동맥주,삼성동수제맥주,수제맥주,craftbeer,선정릉역맥주,삼성중앙역맥주,삼성역맛집,선정릉역맛집,삼성중앙역맛집,삼성동맛집,선정릉역카페,대관문의,크레프트비어,대관,맥주,와인샵,와인,seoul,seoulfood,seoulfood,바틀샵,네추럴와인,내추럴와인,rawwine,,,,,
211,Samseong Central Station,6주,비야게레로,villaguerrero,타코,taco,타코맛집,수요미식회,수요미식회맛집,삼성역맛집,삼성맛집,삼성중앙역맛집,,,,,,,,,,,,,,,,,,,,,,,
212,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Samseong Central Station,6주,명인등심,명인패밀리데이,명인패밀리데이,명인패밀리데이,명인등심,가정의달,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Samseong Central Station,6주,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,선릉역맛집,선정릉역맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,
216,Samseong Central Station,6주,홍새우,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,선릉역맛집,선정릉역맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,
217,Samseong Central Station,6주,삼성중앙역맛집,삼성중앙역카페,라자냐,아바라,필리치즈스테이크샌드위치,사이드에이,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Samseong Central Station,6주,홍백,강남맛집,강남맛집추천,삼성중앙역맛집,삼성동맛집,강남한우집,삼성동한우집,맛집,맛집추천,맛스타그램,맛집스타그램,맛집탐방,먹방,먹스타그램,먹방스타그램,먹스타,먹부림,instafood,food,foods,foodstagram,foodporn,foodgasm,foodphotography,foodblogger,,,,,,,,
219,Samseong Central Station,6주,사이드에이,올리오파스타,루꼴라피자,오디에이드,잘먹었습니다,일상,데이트,함께여서좋다,먹스타그램,맛스타,서울맛집,삼성동맛집,삼성동데이트,삼성중앙역맛집,삼성역맛집,테라스카페,food,pasta,pizza,lunch,08l,,,,,,,,,,,,
220,Samseong Central Station,6주,사이드에이,삼성중앙역맛집,삼성중앙역카페,삼성동맛집,삼성동분위기깡패,라자냐맛집,삼성동데이트,삼성동파스타,테라스카페,삼성동심야식당,,,,,,,,,,,,,,,,,,,,,,,
221,Samseong Central Station,6주,전채요리,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,선릉역맛집,선정릉역맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,
222,Samseong Central Station,6주,츠케모노,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,선릉역맛집,선정릉역맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,
223,Samseong Central Station,6주,선릉맛집,유리카모메,돈까스맛집,돈까스샐러드세트,오니기리,우동,맛집,삼성역맛집,삼성중앙역맛집,오니기리맛집,우동맛집,맛스타그램,먹스타그램,맛집,핫플레이스,돈까스맛집,선릉돈까스,삼성역맛집추천,삼성역돈까스,삼성역맛집,선릉역맛집,코엑스,코엑스맛집,선정릉맛집,선정릉돈까스,선정릉맛집추천,,,,,,,
224,Samseong Central Station,6주,사람사는고깃집김일도,삼성동고기집,삼성중앙역맛집,김일도한판,마약소스,고기는진리,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Samseong Central Station,6주,삼성동맛집,삼성동이자카야,삼성동하루,삼성동소개팅,삼성동데이트,코엑스데이트,이자카야하루,선릉역맛집,선릉맛집,강남역하루,강남역이자카야,삼성역맛집,코엑스맛집,선릉역이자카야,삼성역이자카야,삼성동회식,선릉역회식,선릉이자카야,사시미,코엑스이자카야,삼성중앙역맛집,삼성중앙역이자카야,,,,,,,,,,,
226,Samseong Central Station,6주,맛있는녀석들,삼성중앙역맛집,삼성역데이트코스,사람사는고깃집김일도삼성코엑스점,삼성역고기집,삼성역고깃집,사람사는고집김일도,코엑스근처고기집,,,,,,,,,,,,,,,,,,,,,,,,,
227,Samseong Central Station,6주,먹어봤나,꼼쭈닭,선릉맛집,삼성맛집,역삼맛집,삼성중앙역맛집,선정릉맛집,강남맛집추천,꼼장어,쭈꾸미,닭발,양념,소금구이,막창,갈비살,칼국수,캬,,,,,,,,,,,,,,,,
228,Samseong Central Station,6주,새우아보카도샌드위치,볼로네제파스타,삼성동맛집,삼성동,삼성중앙역,사이드에이,삼성중앙역맛집,삼성중앙역카페,삼성동분위기깡패,라자냐맛집,삼성동데이트,삼성동파스타,테라스카페,삼성동심야식당,서울,삼성,파스타,샌드위치,,,,,,,,,,,,,,,
229,Samseong Central Station,6주,비야게레로,뜨리빠,마따삐라따,따꼬,타코,토요일한정메뉴,한정판,tripa,matapiratas,taco,삼성동맛집,삼성중앙역맛집,villaguerrero,,,,,,,,,,,,,,,,,,,,
230,Samseong Central Station,6주,토요일은,콜키지프리,콜키지무료,란주쿠,삼성동맛집,삼성동이자카야,청담동맛집,삼성중앙역맛집,와인스타그램,위스키그램,instadaily,instapic,instafood,ranjuku,warayaki,sushi,foodie,foodstagram,winelover,nihonshu,naturalwine,organicwine,foodphoto,crwines,whiskeygram,winestagram,corkagefree,winestagram,,,,,
231,Samseong Central Station,6주,친환경,건강한,오늘도,삼성동분위기좋은카페,삼성중앙역4번출구,사이드에이,SIDE,sideA,사이드에이,삼성동맛집,봉은사맛집,삼성역맛집,삼성동카페,삼성동분위기좋은카페,삼성동와인,삼성동맥주,삼성동점심,삼성동회식,삼성중앙역맛집,삼성중앙역와인,삼성중앙역맥주,술스타그램,와인스타그램,winestagram,맥스타그램,벨기에맥주,코엑스맛집,봉은사맛집,삼성동데이트,샌드위치맛집,파스타맛집,핸드드립,콜드브루
232,Samseong Central Station,6주,김일도,삼성동고기집,삼성중앙역맛집,삼성중앙역삼겹살,코엑스근처맛집,삼성중앙역고기집,김일도한판,김일도특판,특수부위특판,김일도마약소스,데이트장소,맛있는녀석들,김일도이야기,진대감,김일도삼성점,데이트코스,단체회식장소,사람사는고깃집김일도코엑스점,,,,,,,,,,,,,,,
233,Samseong Central Station,6주,foodstagram,washoku,먹스타그램,히가시노,삼성중앙역맛집,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Samseong Central Station,6주,제주은갈치,제주도공수,갈치숯불구이,갈치후라이,삼성동맛집,삼성동이자카야,삼성중앙역맛집,청담동맛집,일본식짚불요리,오늘의추천메뉴,갈치타다키,와라야키,instadaily,foodie,foodstagram,ranjuku,warayaki,,,,,,,,,,,,,,,,
235,Samseong Central Station,6주,oatmeal,요거트,맛집,과일도시락,도시락전문점,코엑스맛집,행사도시락,샐러드전문점,샐러드맛집,세미나도시락,샌드위치도시락,샌드위치단체주문,샌드위치주문,간식주문,샌드위치,샌드위치전문점,삼성동맛집,삼성중앙역,삼성중앙역카페,삼성중앙역점심,삼성중앙역맛집,삼성중앙역샐러드,선정릉역맛집,강남맛집,케이터링,직장인점심,점심도시락,서포트도시락,조공도시락,,,,
236,Samseong Central Station,6주,엄마표,베지테리언,맛집,컵과일,과일도시락,도시락전문점,코엑스맛집,행사도시락,샐러드전문점,샐러드맛집,세미나도시락,샌드위치도시락,샌드위치단체주문,간식주문,샌드위치,샌드위치전문점,삼성동맛집,삼성중앙역,삼성중앙역카페,삼성중앙역점심,삼성중앙역맛집,삼성중앙역샐러드,선정릉역맛집,강남맛집,케이터링,직장인점심,점심도시락,서포트도시락,조공도시락,,,,
237,Samseong Central Station,6주,오늘의맛평,삼성동맛집,삼성중앙역맛집,고등어구이,제주돼지,고등어김치조림,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Samseong Central Station,6주,삼성동맛집,삼성동이자카야,삼성동하루,삼성동소개팅,삼성동데이트,코엑스데이트,이자카야하루,선릉역맛집,오마카세,강남역하루,강남역이자카야,삼성역맛집,코엑스맛집,선릉역이자카야,삼성역이자카야,삼성동회식,선릉역회식,선릉이자카야,사시미,코엑스이자카야,삼성중앙역맛집,삼성중앙역이자카야,,,,,,,,,,,
239,Samseong Central Station,6주,명인등심,명인패밀리데이,명인패밀리데이,명인패밀리데이,명인등심,가정의달,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,Samseong Central Station,Error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,Samseong Central Station,6주,비어플라주,beerflage,삼성동맥주,삼성동수제맥주,수제맥주,craftbeer,선정릉역맥주,삼성중앙역맥주,삼성역맛집,선정릉역맛집,삼성중앙역맛집,삼성동맛집,선정릉역카페,대관문의,크레프트비어,대관,맥주,와인샵,와인,seoul,seoulfood,seoulfood,바틀샵,네추럴와인,내추럴와인,rawwine,,,,,,,
243,Samseong Central Station,6주,명인등심,명인패밀리데이,명인패밀리데이,명인패밀리데이,명인등심,가정의달,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Samseong Central Station,6주,스시,참치,회,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,선릉역맛집,선정릉역맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,
245,Samseong Central Station,7주,디저트,흑임자,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,선릉역맛집,선정릉역맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,
246,Samseong Central Station,7주,킹크랩,이나니와마제소바,한우채끝,죽순,갈치튀김,삼성동맛집,삼성중앙역맛집,갓포요리,란주쿠,일본요리맛집,주류리스트빵빵,와라야키,술찜,,,,,,,,,,,,,,,,,,,,
247,Samseong Central Station,7주,삼성중앙역맛집,삼성동고기집,김일도,삼성역맛집,삼성역고기집,삼성역데이트,김일도삼성코엑스점,강남맛집,맛있는녀석들맛집,삼성역회식,,,,,,,,,,,,,,,,,,,,,,,
248,Samseong Central Station,7주,브루클린더버거조인트,삼성역,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Samseong Central Station,7주,바이트카페,삼성중앙역샐러드맛집,삼성중앙역맛집,바이트,샌드위치,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,Samseong Central Station,7주,후토마끼,맛집,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,선릉역맛집,선정릉역맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,
251,Samseong Central Station,7주,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,선릉역맛집,선정릉역맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,,
252,Samseong Central Station,7주,가오리찜,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,선릉역맛집,선정릉역맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,
253,Samseong Central Station,7주,초록마을,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Samseong Central Station,7주,삼성중앙역맛집,코엑스맛집,삼성동회식장소,삼성동맛집,삼성동고기집,진대감삼성점,AD,,,,,,,,,,,,,,,,,,,,,,,,,,
255,Samseong Central Station,7주,캘리방콕,calibangkok,Thaifood,phattai,팟타이,태국음식,태국음식맛집,고스트키친,ghostkitchen,,,,,,,,,,,,,,,,,,,,,,,,
256,Samseong Central Station,7주,삼성동맛집,삼성중앙역맛집,바오바오,삼성동중국집,중국집,먹스타그램,먹방스타그램,먹스타,점심,우동,해물우동,면사랑,면치기,좋반,좋아요그램,좋아요테러,좋테,좋반환영,선팔,맞팔,선팔은곧맞팔,선팔하면맞팔가요,fff,lfl,daily,food,foodporn,먹스타그램,,,,,
257,Samseong Central Station,7주,도다리,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,선릉역맛집,선정릉역맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,
258,Samseong Central Station,7주,두부,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,선릉역맛집,선정릉역맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,
259,Samseong Central Station,7주,퇴근길,베이커리코리,들렀다가,집가자,마카롱,파운드,스콘,황치즈마카롱,삼성중앙역,삼성중앙역마카롱,삼성중앙역맛집,삼성중앙역디저트,,,,,,,,,,,,,,,,,,,,,
260,Samseong Central Station,7주,맛집,참치,회,스시,초밥,모임,접대,외국인접대,상견례,환갑,다랑원,신라다랑원,삼성중앙역맛집,삼성동맛집,삼성역맛집,선릉맛집,선릉역맛집,선정릉역맛집,코엑스맛집,봉은사맛집,참치맛집,강남참치,,,,,,,,,,,
